dishID,ingredient
uxCyVQo0T0nUYoOTR0pNz8r8z7c6lCu,12 ounces cooked shrimp tails removed 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,2 cloves garlic minced 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,6 tablespoons light olive oil 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,1 teaspoon dried basil 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,1 teaspoon salt 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,1 teaspoon ground black pepper 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,1 tablespoon lemon juice 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,1 tablespoon fresh parsley chopped 
EUgJFyF.MO6Kr9XXg/LDo.tF1MTtixC,2 (6 ounce) fillets salmon 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,2 tablespoons butter 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,2 tablespoons all-purpose flour 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1 teaspoon salt 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1 teaspoon white sugar 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1/4 cup onion diced 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1 cup sour cream 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,3 (14.5 ounce) cans French style green beans drained 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,2 cups shredded Cheddar cheese 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1/2 cup crumbled buttery round crackers 
SJb4jDxEHVbrvGycc7y4eo.l95i/Suy,1 tablespoon butter melted 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,4 large potatoes peeled and cubed 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 tablespoon butter 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 tablespoon finely chopped onion 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1/4 cup shredded Cheddar cheese 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,salt and pepper to taste 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,5 carrots chopped 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 tablespoon vegetable oil 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 onion chopped 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 pound lean ground beef 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,2 tablespoons all-purpose flour 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1 tablespoon ketchup 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,3/4 cup beef broth 
uIinfQGYZ1M5cPpYUUSjcX4mODsu.P.,1/4 cup shredded Cheddar cheese 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/2 cup vegetable oil 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1 1/2 cups white sugar 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,2 teaspoons vanilla extract 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,2 cups all-purpose flour 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/2 cup unsweetened cocoa powder 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1 1/2 teaspoons baking soda 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1 teaspoon salt 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,2 cups shredded zucchini 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/2 cup chopped walnuts 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,6 tablespoons unsweetened cocoa powder 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/4 cup margarine 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,2 cups confectioners' sugar 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/4 cup milk 
cCDjoj8YCHH57hXHtg7q2utK8EntBoS,1/2 teaspoon vanilla extract 
KN9yelNk2dBtaO6hB/582QEg1hllglC,3/4 teaspoon salt 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/4 teaspoon black pepper 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/4 teaspoon cayenne pepper 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/8 teaspoon paprika 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/4 teaspoon garlic powder 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/8 teaspoon onion powder 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/4 teaspoon dried thyme 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1/4 teaspoon dried parsley 
KN9yelNk2dBtaO6hB/582QEg1hllglC,4 boneless skinless chicken breast halves 
KN9yelNk2dBtaO6hB/582QEg1hllglC,2 tablespoons butter 
KN9yelNk2dBtaO6hB/582QEg1hllglC,1 tablespoon olive oil 
KN9yelNk2dBtaO6hB/582QEg1hllglC,2 teaspoons garlic powder 
KN9yelNk2dBtaO6hB/582QEg1hllglC,3 tablespoons lime juice 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 1/2 cups cubed whole wheat bread 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,3 3/4 cups cubed white bread 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 pound ground turkey sausage 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 cup chopped onion 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,3/4 cup chopped celery 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,2 1/2 teaspoons dried sage 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 1/2 teaspoons dried rosemary 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1/2 teaspoon dried thyme 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 Golden Delicious apple cored and chopped 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,3/4 cup dried cranberries 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1/3 cup minced fresh parsley 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,1 cooked turkey liver finely chopped 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,3/4 cup turkey stock 
IthEV4XHvAMjuQP8bautNTR6j5Svhgu,4 tablespoons unsalted butter melted 
cErokE1e7Fv211rE8TWg8us3imyyzlW,2 pounds lean ground beef 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 (46 fluid ounce) can tomato juice 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 (29 ounce) can tomato sauce 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 (15 ounce) can kidney beans drained and rinsed 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 (15 ounce) can pinto beans drained and rinsed 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 1/2 cups chopped onion 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/4 cup chopped green bell pepper 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/8 teaspoon ground cayenne pepper 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/2 teaspoon white sugar 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/2 teaspoon dried oregano 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/2 teaspoon ground black pepper 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 teaspoon salt 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1 1/2 teaspoons ground cumin 
cErokE1e7Fv211rE8TWg8us3imyyzlW,1/4 cup chili powder 
09KWB7axdZqthEh4WmXcbwQ6j01pSe.,1 (3 pound) whole chicken giblets removed 
09KWB7axdZqthEh4WmXcbwQ6j01pSe.,salt and black pepper to taste 
09KWB7axdZqthEh4WmXcbwQ6j01pSe.,1 tablespoon onion powder or to taste 
09KWB7axdZqthEh4WmXcbwQ6j01pSe.,1/2 cup margarine divided 
09KWB7axdZqthEh4WmXcbwQ6j01pSe.,1 stalk celery leaves removed 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,4 cloves garlic 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1 (10 ounce) package frozen chopped spinach thawed and drained 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1 (14 ounce) can artichoke hearts drained and chopped 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1 (10 ounce) container Alfredo-style pasta sauce 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1 cup shredded mozzarella cheese 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1/3 cup grated Parmesan cheese 
6HrEL2Ah2/rSaiWx0AIYWl4uMugScBy,1/2 (8 ounce) package cream cheese softened 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,2 tablespoons olive oil 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,1 clove garlic minced 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,1 cup dry bread crumbs 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,2/3 cup grated Parmesan cheese 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,1 teaspoon dried basil leaves 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,1/4 teaspoon ground black pepper 
LOs5DRMJjmcvAUjUcxjX1fXHL4EWQyG,6 skinless boneless chicken breast halves 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,1 1/2 pounds lean ground beef 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,1/2 cup crushed buttery round crackers 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,3/4 cup shredded Cheddar cheese 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,1 (1 ounce) package dry onion soup mix 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,2 eggs beaten 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,1/4 cup ketchup 
srPgjYTdCdHJgmFSHwrL8Zd/Cqar9MS,2 tablespoons steak sauce 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,1 (16 ounce) bag coleslaw mix 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,2 tablespoons diced onion 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,2/3 cup creamy salad dressing (such as Miracle Whip™) 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,3 tablespoons vegetable oil 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,1/2 cup white sugar 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,1 tablespoon white vinegar 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,1/4 teaspoon salt 
KWjWQJehX1e7wAa4pTk2qD/vR0uulfi,1/2 teaspoon poppy seeds 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1/2 cup warm water (110 degrees F/45 degrees C) 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1/2 cup warm milk 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1 egg 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1/3 cup butter softened 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1/3 cup white sugar 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1 teaspoon salt 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,3 3/4 cups all-purpose flour 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1 (.25 ounce) package active dry yeast 
azMI./mn8QFKjtlefqGBE1Rkg4CfgJW,1/4 cup butter softened 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1 pound Italian sausage 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1 clove garlic minced 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,2 (14 ounce) cans beef broth 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1 (14.5 ounce) can Italian-style stewed tomatoes 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1 cup sliced carrots 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1 (14.5 ounce) can great Northern beans undrained 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,2 small zucchini cubed 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,2 cups spinach - packed rinsed and torn 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1/4 teaspoon ground black pepper 
2NdCqkKNYdRkzGZGQ3GKB97BP2I6O6O,1/4 teaspoon salt 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 cup unsalted butter 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 cup crunchy peanut butter 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 cup white sugar 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 cup packed brown sugar 
rWez3yphIHAXdbwoMInH64atBHHxPMa,2 eggs 
rWez3yphIHAXdbwoMInH64atBHHxPMa,2 1/2 cups all-purpose flour 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 teaspoon baking powder 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1/2 teaspoon salt 
rWez3yphIHAXdbwoMInH64atBHHxPMa,1 1/2 teaspoons baking soda 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,4 skinless boneless chicken breast halves - pounded to 1/2 inch thickness 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,2 teaspoons seasoning salt 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,6 slices bacon cut in half 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1/2 cup prepared yellow mustard 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1/2 cup honey 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1/4 cup light corn syrup 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1/4 cup mayonnaise 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1 tablespoon dried onion flakes 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1 tablespoon vegetable oil 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,1 cup sliced fresh mushrooms 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,2 cups shredded Colby-Monterey Jack cheese 
.l2Fcu/JjxkzrOdMTSi1OCe2Hnp0ECW,2 tablespoons chopped fresh parsley 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/2 cup butter 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,4 cloves garlic minced 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,3/4 cup dry bread crumbs 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/2 cup freshly grated Parmesan cheese 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1 1/2 cups shredded Cheddar cheese 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/4 teaspoon dried parsley 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/4 teaspoon dried oregano 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/4 teaspoon ground black pepper 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,1/8 teaspoon salt 
eQYWLrgYn/9GU2CbCHWIBi3KyN9aj7W,8 skinless boneless chicken breast halves - pounded thin 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,6 tablespoons chopped onion 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,4 tablespoons margarine 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,6 cups peeled and cubed butternut squash 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,3 cups water 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,4 cubes chicken bouillon 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,1/2 teaspoon dried marjoram 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,1/4 teaspoon ground black pepper 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,1/8 teaspoon ground cayenne pepper 
1hWWkuZ9M7RQs6q3AbAuzKLHYlOHBt2,2 (8 ounce) packages cream cheese 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,1/4 cup vegetable oil 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,1/3 cup honey 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,1/3 cup soy sauce 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,1/4 teaspoon ground black pepper 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,8 skinless boneless chicken breast halves - cut into 1 inch cubes 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,2 cloves garlic 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,5 small onions cut into 2 inch pieces 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,2 red bell peppers cut into 2 inch pieces 
9jCRg6VPLDYj2w1vIfTJiGA6MISfq.u,skewers 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,3 cups all-purpose flour 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,1 (.25 ounce) package active dry yeast 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,2 tablespoons vegetable oil 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,1 teaspoon salt 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,1 tablespoon white sugar 
n1RO/cIccTsMK5n8hOxs0A8uu2NPLk2,1 cup warm water (110 degrees F/45 degrees C) 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 1/2 cups milk 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 cup pumpkin puree 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 egg 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,2 tablespoons vegetable oil 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,2 tablespoons vinegar 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,2 cups all-purpose flour 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,3 tablespoons brown sugar 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,2 teaspoons baking powder 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 teaspoon baking soda 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 teaspoon ground allspice 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1 teaspoon ground cinnamon 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1/2 teaspoon ground ginger 
6j79SdnlxNcKEY72KW3a0fDZGM3TEfu,1/2 teaspoon salt 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,2 pounds cubed beef stew meat 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,3 tablespoons vegetable oil 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,4 cubes beef bouillon crumbled 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,4 cups water 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,1 teaspoon dried rosemary 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,1 teaspoon dried parsley 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,1/2 teaspoon ground black pepper 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,3 large potatoes peeled and cubed 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,4 carrots cut into 1 inch pieces 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,4 stalks celery cut into 1 inch pieces 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,1 large onion chopped 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,2 teaspoons cornstarch 
pwqrNtLpExVWRmuu8Oc5c/A8/s61hvu,2 teaspoons cold water 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,1 tablespoon soy sauce 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,2 tablespoons vegetable oil 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,1 tablespoon Worcestershire sauce 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,1 teaspoon lemon juice 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,2 tablespoons brown sugar 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,2 tablespoons ketchup 
mDgcSaAmfeRgzPTYepbjH4X70QRbj6e,6 pork chops trimmed 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,4 skinless boneless chicken breast halves 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 onion chopped 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/2 pint sour cream 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 cup shredded Cheddar cheese 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 tablespoon dried parsley 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/2 teaspoon dried oregano 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/2 teaspoon ground black pepper 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/2 teaspoon salt (optional) 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 (15 ounce) can tomato sauce 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/2 cup water 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 tablespoon chili powder 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1/3 cup chopped green bell pepper 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 clove garlic minced 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,8 (10 inch) flour tortillas 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,1 (12 ounce) jar taco sauce 
BCoNFX8VUAvDtxt3HoJPrdeNYEBCtkO,3/4 cup shredded Cheddar cheese 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1 (15 ounce) can pumpkin 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1 (14 ounce) can EAGLE BRAND® Sweetened Condensed Milk 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,2 large eggs 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1 teaspoon ground cinnamon 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1/2 teaspoon ground ginger 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1/2 teaspoon ground nutmeg 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1/2 teaspoon salt 
ivbCqdV1TE31XZCewCZqi4JM3lDa3EK,1 (9 inch) unbaked pie crust 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,3 tablespoons vegetable oil 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,1 cup uncooked long-grain rice 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,1 teaspoon garlic salt 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,1/2 teaspoon ground cumin 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,1/4 cup chopped onion 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,1/2 cup tomato sauce 
xHRUV12yEIzDhFy8UovbxhPhuEWCs4W,2 cups chicken broth 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,2 cups white sugar 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 3/4 cups all-purpose flour 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,3/4 cup unsweetened cocoa powder 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 1/2 teaspoons baking powder 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 1/2 teaspoons baking soda 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 teaspoon salt 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,2 eggs 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 cup milk 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1/2 cup vegetable oil 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,2 teaspoons vanilla extract 
Jy61MpIwIJDIA/X/tyfBI6RCuAHQ4ta,1 cup boiling water 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 cup yogurt 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 tablespoon lemon juice 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,2 teaspoons ground cumin 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 teaspoon ground cinnamon 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,2 teaspoons cayenne pepper 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,2 teaspoons freshly ground black pepper 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 tablespoon minced fresh ginger 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,4 teaspoons salt or to taste 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,3 boneless skinless chicken breasts cut into bite-size pieces 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,4 long skewers 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 tablespoon butter 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 clove garlic minced 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 jalapeno pepper finely chopped 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,2 teaspoons ground cumin 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,2 teaspoons paprika 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 tablespoon salt or to taste 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 (8 ounce) can tomato sauce 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1 cup heavy cream 
.Bl2KAbYq4e78bz1Ctd..wIBW7e15dS,1/4 cup chopped fresh cilantro 
vicY5OzCBoIMEVAiwpntREpA076QW3C,2 tablespoons minced garlic 
vicY5OzCBoIMEVAiwpntREpA076QW3C,3 tablespoons olive oil 
vicY5OzCBoIMEVAiwpntREpA076QW3C,1 large head cauliflower separated into florets 
vicY5OzCBoIMEVAiwpntREpA076QW3C,1/3 cup grated Parmesan cheese 
vicY5OzCBoIMEVAiwpntREpA076QW3C,salt and black pepper to taste 
vicY5OzCBoIMEVAiwpntREpA076QW3C,1 tablespoon chopped fresh parsley 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,4 ounces linguine pasta 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,2 boneless skinless chicken breast halves sliced into thin strips 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,2 teaspoons Cajun seasoning 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,2 tablespoons butter 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1 green bell pepper chopped 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1/2 red bell pepper chopped 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,4 fresh mushrooms sliced 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1 green onion minced 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1 1/2 cups heavy cream 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1/4 teaspoon dried basil 
vAOjYkN.lMz5.PFuqZQQpuMaWUOVHc2,1/4 teaspoon lemon pepper 
